Text-Link,Text-Category,Deepseek:32b,Named entity recognition,Ground truth,Named Entities,
https://timesofmalta.com/article/fight-equality-far-over-gay-rights-movement-celebrates-pride.1098112,Health and Medicine,Male: 1 Female: 1 Unknown: 1,Male: 0 Female: 2 Unknown: 0,Male: 1 Female: 2 Unknown: 0,Cynthia Chircop - F  Karl Gouder - M Nicky Sansone - F,
https://timesofmalta.com/article/who-fly-national-colours-archbishop-warns-malta-low-birth-rate.1102395,Health and Medicine,Male: 4 Female: 3 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Male: 4 Female: 3 Unknown: 0,Charles Scicluna - M Anthony Mamo - M Myriam Spiteri Debono - F Robert Abela - M Lydia Abela - F Bernard Grech - M AnneMarie Grech - F,
https://timesofmalta.com/article/local-shortages-adhd-medicines-posing-serious-challenges-sufferers.1102508,Health and Medicine,Male: 2 Female: 1 Unknown: 1,Male: 1 Female: 1 Unknown: 0,Male: 2 Female: 2 Unknown: 0,Rosemarie Sacco - F Daniel Vella Fondacaro - M Nigel Camilleri - M Andrea Saliba - F,
https://timesofmalta.com/article/maltabound-berlin-flight-diverted-rome-passenger-fell-ill.1102516,Health and Medicine,Male: 0 Female: 1 Unknown: 3,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 1 Unknown: 3,Woman - F Nurse - U Nurse - U Doctor - U,
https://timesofmalta.com/article/doctors-back-call-public-inquiry-benefits-fraud-scandal.1096328,Health and Medicine,Male: 1 Female: 0 Unknown: 2,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 2,Silvio Grixti - M president - U Prime Minister - U,
https://timesofmalta.com/article/nonmaltese-healthcare-workers-get-maltese-language-training.1094444,Health and Medicine,Male: 1 Female: 1 Unknown: 200,Male: 0 Female: 2 Unknown: 0,Male: 1 Female: 1 Unknown: 0,200 students - U Charlotte Sant Portanier - F Lewis Spiteri - M,
https://timesofmalta.com/article/i-m-still-dizzy-exhausted-longcovid-patients-remain-trapped.1091679,Health and Medicine,Male: 0 Female: 1 Unknown: 0,Male: 0 Female: 1 Unknown: 0,Male: 0 Female: 1 Unknown: 0,Woman - F,
https://timesofmalta.com/article/health-minister-rules-future-vitalslike-deal-st-luke.1093243,Health and Medicine,Male: 4 Female: 0 Unknown: 0,Male: 5 Female: 0 Unknown: 0,Male: 4 Female: 0 Unknown: 0,JoEtienne Abela - M Joseph Muscat - M Keith Schembri - M Konrad Mizzi - M,
https://timesofmalta.com/article/mam-files-judicial-protest-stop-outsourcing-ivf-procedures.1093323,Health and Medicine,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Robert Abela - M Martin Balzan - M,
https://timesofmalta.com/article/health-minister-wants-introduce-organ-donation-circulatory-death.1102219,Health and Medicine,Male: 4 Female: 1 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Male: 2 Female: 1 Unknown: 0,Jo Etienne Abela - M Rosianne Cutajar - F Ivan Bartolo - M,
https://timesofmalta.com/article/clinic-using-chinese-medicine-tackle-malta-obesity-crisis.1098127,Health and Medicine,Male: 0 Female: 2 Unknown: 0,Male: 1 Female: 1 Unknown: 0,Male: 0 Female: 2 Unknown: 0,Feng Hua - F Patient - F,
https://timesofmalta.com/article/funeral-doctor-naged-megally-held-monday.1096876,Health and Medicine,Male: 1 Female: 2 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 2 Unknown: 0,Naged Megally - M Anastasia Megally - F wife - F,
https://timesofmalta.com/article/woman-falls-three-storeys-shaft-manikata.1102197,Health and Medicine,Male: 0 Female: 1 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 1 Unknown: 0,Woman - F,
https://timesofmalta.com/article/the-never-secret-vitals-mou-kept-secret-six-years.1097197,Health and Medicine,Male: 8 Female: 1 Unknown: 0,Male: 3 Female: 1 Unknown: 0,Male: 9 Female: 1 Unknown: 0,Mario Galea - M Joanna Vella Cuschieri - F Joseph Muscat - M Chris Cardona - M Brian Tonna - M Keith Schembri - M Konrad Mizzi - M Shaukat Ali - M Ronald Mizzi - M Manuel Castagna - M,
https://timesofmalta.com/article/joseph-muscat-associates-linked-steward-slush-fund.1092681,Health and Medicine,Male: 8 Female: 0 Unknown: 0,Male: 4 Female: 0 Unknown: 0,Male: 9 Female: 1 Unknown: 0,Joseph Muscat - M Keith Schembri - M Konrad Mizzi - M Armin Ernst - M Daphne Caruana Galizia - F Alex Cutajar - M Wasay Bhatti - M Kamal Sharma - M Shaukat Ali - M Tyrone Greenshields - M,
https://timesofmalta.com/article/revealed-steward-funded-smear-campaign-chris-fearne.1094706,Health and Medicine,Male: 14 Female: 2 Unknown: 0,Male: 2 Female: 1 Unknown: 0,Male: 14 Female: 2 Unknown: 0,Chris Fearne - M Carmen Ciantar - F Armin Ernst - M Keith Schembri - M Joseph Muscat - M Konrad Mizzi - M Mark Rich - M Vladimir Putin - M Will Crawford - M Matthew Caruana Galizia - M  Alex Cobham - M Herb Holtz - M Charles Blackmore - M Fraser Perring - M Igor Levitin - M Monika Rihma - F,
https://timesofmalta.com/article/health-ministry-extends-urgent-emergency-deadline-third-time.1096110,Health and Medicine,Male: 0 Female: 1 Unknown: 1,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 1 Unknown: 1,spokesperson - U Josie Muscat - F Jo Etienne Abela - M,
https://timesofmalta.com/article/today-front-pages-july-27-2024.1095952,Health and Medicine,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Edward Scicluna - M Ralph de la Torre - M,
https://timesofmalta.com/article/watch-free-menstrual-products-given-three-girls-schools.1098643,Health and Medicine,Male: 0 Female: 3 Unknown: 0,Male: 0 Female: 2 Unknown: 0,Male: 0 Female: 3 Unknown: 0,Katrina Delia - F Michela Camilleri - F Rebecca Buttigieg - F,
https://timesofmalta.com/article/second-mpox-case-detected-first-case-found-less-severe-strain.1097564,Health and Medicine,Male: 0 Female: 0 Unknown: 3,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 1,Patient - U,
https://timesofmalta.com/article/miss-malta-hopeful-told-anorexia-kill-year.1098385,Health and Medicine,Male: 0 Female: 1 Unknown: 1,Male: 0 Female: 2 Unknown: 0,Male: 0 Female: 1 Unknown: 1,Edera Fenech - F partner - U,
https://timesofmalta.com/article/no-police-reports-rumours-butcher-selling-cats-dogs-sausage-meat.1094305,Health and Medicine,Male: 1 Female: 0 Unknown: 1,Male: 0 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 1,Butcher - M spokesperson - U,
https://timesofmalta.com/article/zebbug-local-council-serve-christmas-lunch-lonely.1101941,Health and Medicine,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Steve Zammit Lupi - M Priest - M Rafel Sammut - M,
https://timesofmalta.com/article/exposed-millions-moved-hospitals-deal.1093037,Health and Medicine,Male: 14 Female: 1 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Male: 15 Female: 1 Unknown: 0,Joseph Muscat - M Keith Schembri - M Konrad Mizzi - M Saba Abbas - F Shaukat Ali Chaudhry - M Ram Tumuluri - M Gaddafi - M Wasay Bhatti - M Mark Pawley - M Asad - M Wajid - M Yasar Zafar - M Ivan Vassallo - M Sladden - M Hillman - M Ralph de la Torre - M,
https://timesofmalta.com/article/revised-plans-video-renders-reveal-malta-first-crematorium-look.1100359,Health and Medicine,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Johann Camilleri - M,
https://timesofmalta.com/article/exposed-secret-plans-accutor-dividends-steward-joseph-muscat.1097482,Health and Medicine,Male: 10 Female: 0 Unknown: 1,Male: 4 Female: 0 Unknown: 0,Male: 10 Female: 0 Unknown: 0,Joseph Muscat - M Armin Ernst - M Shaukat Ali - M Wasay Bhatti - M Asad - M Keith Schembri - M Konrad Mizzi - M Kamal Sharma - M Ralph de La Torre - M lawyer - U Adrian Delia - M,
https://timesofmalta.com/article/noncommunicable-diseases-malta-main-cause-death.1094550,Health and Medicine,Male: 1 Female: 1 Unknown: 0,Male: 1 Female: 1 Unknown: 0,Male: 1 Female: 1 Unknown: 0,Jo Etienne Abela - M Charmaine Gauci - F,
https://timesofmalta.com/article/motorcyclist-seriously-injured-xewkija-crash.1102517,Health and Medicine,Male: 1 Female: 1 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 1 Female: 1 Unknown: 0,Woman - F Man - M,
https://timesofmalta.com/article/malta-first-crematorium-open-doors-two-years.1098745,Health and Medicine,Male: 3 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Johann Camilleri - M Clint Camilleri - M Roger Tirazona - M,
https://timesofmalta.com/article/new-1m-scanner-installed-mater-dei-hospital.1096441,Health and Medicine,Male: 1 Female: 0 Unknown: 0,Male: 0 Female: 1 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Jo Etienne Abela - M,
https://timesofmalta.com/article/concerns-raised-youth-selfharm-rates.1096004,Health and Medicine,Male: 1 Female: 1 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 1 Female: 1 Unknown: 0,Lynn Sammut - F Karl Grech - M,
https://timesofmalta.com/article/vitals-saga-threatens-malta-reputation-foreign-investment.1092174,Health and Medicine,Male: 7 Female: 2 Unknown: 0,Male: 3 Female: 4 Unknown: 0,Male: 7 Female: 2 Unknown: 0,Abigail Agius Mamo - F Joseph Muscat - M Chris Fearne - M Edward Scicluna - M Paul Abela - M Dom Mintoff - M Robert Abela - M Myriam Spiteri Debono - F Lawrence Zammit - M,
https://timesofmalta.com/article/she-walk-shower-clothes-on-living-with-dementia.1091677,Health and Medicine,Male: 4 Female: 3 Unknown: 1,Male: 0 Female: 6 Unknown: 0,Male: 3 Female: 3 Unknown: 2,Rosa Borg - F Anne Cuschieri - F Father - M Husband - M Child - U Child - U May Borg - F Charles Scerri - M,
https://timesofmalta.com/article/brave-nicky-sansone-dies-cancer-shortly-lifecelebration-party.1096485,Health and Medicine,Male: 0 Female: 1 Unknown: 0,Male: 0 Female: 1 Unknown: 0,Male: 0 Female: 1 Unknown: 0,Nicky Sansone - F,
https://timesofmalta.com/article/four-people-injured-marsascala-argument.1094527,Health and Medicine,Male: 4 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 4 Female: 0 Unknown: 0,Man - M Man - M Man - M Man - M,
https://timesofmalta.com/article/doctors-welcome-inquiry-report-slam-lack-health-services-investment.1097901,Health and Medicine,Male: 3 Female: 0 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Joe Mifsud - M Stephen Mangion - M Jo Etienne Abela - M,
https://timesofmalta.com/article/joseph-muscat-charged-bribery-corruption-court-pleads-not-guilty.1093148,Health and Medicine,Male: 10 Female: 1 Unknown: 0,Male: 6 Female: 0 Unknown: 0,Male: 11 Female: 1 Unknown: 0,Joseph Muscat - M Keith Schembri - M Konrad Mizzi - M Manuel Cuschieri - M Rachel Montebello - F Francesco Refalo - M Chris Spiteri - M Edward Gatt - M Chris Spiteri - M Bernard Grech - M Angelo Gafa - M Robert Abela - M,
https://timesofmalta.com/article/actress-launches-organ-donation-campaign-friend-transplant.1096886,Health and Medicine,Male: 4 Female: 3 Unknown: 0,Male: 2 Female: 3 Unknown: 0,Male: 4 Female: 3 Unknown: 0,Lara Azzopardi - F Friend - M Bernard Grech - M Lydia Abela - F JoEtienne Abela - M Adrian Delia - M Charmaine Gauci - F,
https://timesofmalta.com/article/man-76-seriously-injured-fall-off-ladder.1092135,Health and Medicine,Male: 1 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Man - M,
https://timesofmalta.com/article/i-deleted-social-media-apps-friends-thought-something-wrong.1098102,Health and Medicine,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 2 Unknown: 0,Male: 1 Female: 1 Unknown: 0,Gisele Degiorgio - F Anton Grech - M,
https://timesofmalta.com/article/edward-scicluna-sacked-cabinet.1095981,Health and Medicine,Male: 5 Female: 1 Unknown: 0,Male: 6 Female: 0 Unknown: 0,Male: 6 Female: 0 Unknown: 0,Edward Scicluna - M Alexander Demarco - M Chris Fearne - M Leonard Caruana - M Robert Abela - M Ronald Mizzi - M,
https://timesofmalta.com/article/how-mould-made-sick-took-woman-months-realise-cause-symptoms.1094330,Health and Medicine,Male: 0 Female: 1 Unknown: 2,Male: 0 Female: 1 Unknown: 0,Male: 0 Female: 1 Unknown: 1,Charlotte - F Doctor - U,
https://timesofmalta.com/article/free-diabetes-glucose-monitors-extended-patients-50-years-old.1098033,Health and Medicine,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Jo Etienne Abela - M,
https://timesofmalta.com/article/wsc-blames-third-parties-ecoli-contamination-two-st-julian-beaches.1092992,Health and Medicine,Male: 1 Female: 0 Unknown: 2,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 2,Spokesperson - U health ministry spokesperson - U Peter Agius - M,
https://timesofmalta.com/article/dont-consume-green-dried-coconut-contain-salmonella.1101635,Health and Medicine,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,,
https://timesofmalta.com/article/police-say-never-saw-78-boxes-investigation-related-vitals-case.1093917,Health and Medicine,Male: 13 Female: 2 Unknown: 0,Male: 5 Female: 0 Unknown: 0,Male: 12 Female: 3 Unknown: 0,Joseph Muscat - M Keith Schembri - M Konrad Mizzi - M Rachel Montebello - F Wayne Rodney Borg - M Hubert Cini - M Fabian Fleri - M Angelo Gafa - M Attorney General - F Giannella de Marco - F Vincent Galea - M Christopher Spiteri - M Anthony Scerri - M Franco Debono - M David Bonello - M,
https://timesofmalta.com/article/love-islander-story-suicide-attempt-sparks-mental-health.1094390,Health and Medicine,Male: 1 Female: 2 Unknown: 1,Male: 0 Female: 4 Unknown: 0,Male: 1 Female: 2 Unknown: 1,Tamika Ross - F Miriam Muscat - F Kyonne Gravina - M spokesperson - U,
https://timesofmalta.com/article/hospitals-deal-how-get-here.1091958,Health and Medicine,Male: 6 Female: 1 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 7 Female: 0 Unknown: 0,Joseph Muscat - M Ram Tumuluri - M Keith Schembri - M Konrad Mizzi - M Charles Deguara - M Edward Scicluna - M Chris Fearne - M,
https://timesofmalta.com/article/boy-6-succumbs-injuries-swimming-pool-fall.1093033,Health and Medicine,Male: 1 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Boy - M,
https://timesofmalta.com/article/maltese-missionaries-grapple-deadly-malaria-outbreak.1097435,Health and Medicine,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Alex Cauchi - M Boy - M,
https://timesofmalta.com/article/swimmer-sasha-gatt-tests-positive-covid19-paris-olympics.1096090,Health and Medicine,Male: 2 Female: 3 Unknown: 0,Male: 0 Female: 4 Unknown: 0,Male: 2 Female: 3 Unknown: 0,Sasha Gatt - F Spokesman - M Adam Peaty - M Ching Hwee Gan - F Kristel Kobrich - F,
https://timesofmalta.com/article/activists-place-resign-banner-central-bank-pressure-builds-scicluna.1096011,Health and Medicine,Male: 3 Female: 1 Unknown: 0,Male: 2 Female: 1 Unknown: 0,Male: 3 Female: 1 Unknown: 0,Edward Scicluna - M Vicki Ann Cremona - F Robert Abela - M Chris Fearne - M,
https://timesofmalta.com/article/girl-11-seriously-injured-hit-car-mgarr.1091695,Health and Medicine,Male: 1 Female: 1 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 1 Female: 1 Unknown: 0,Girl - F Man - M,
https://timesofmalta.com/article/joseph-muscat-insists-30-million-assets-freeze-excessive.1094501,Health and Medicine,Male: 9 Female: 1 Unknown: 1,Male: 7 Female: 0 Unknown: 0,Male: 10 Female: 1 Unknown: 0,Joseph Muscat - M Ishmael Psaila - M Francesco Refalo - M Stefano Filletti - M Adrian Hillman - M Keith Schembri - M Rachel Montebello - F Franco Debono - M David Bonello - M Edward Gatt - M Konrad Mizzi - M,
https://timesofmalta.com/article/new-sexual-health-strategy-free-emergency-contraception-condoms.1102251,Health and Medicine,Male: 1 Female: 2 Unknown: 0,Male: 0 Female: 2 Unknown: 0,Male: 1 Female: 2 Unknown: 0,Jo Etienne Abela - M Charmaine Gauci - F Alexia Bezzina - F,
https://timesofmalta.com/article/health-authorities-detect-first-case-mpox-malta.1097389,Health and Medicine,Male: 0 Female: 1 Unknown: 2,Male: 0 Female: 1 Unknown: 0,Male: 0 Female: 1 Unknown: 2, spokesperson - U patient - U Margaret Harris - F,
https://timesofmalta.com/article/record-202000-raised-telethon-missionaries-grappling-malaria.1097516,Health and Medicine,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,,
https://timesofmalta.com/article/woman-given-weeks-live-throws-party-celebrate-life.1096143,Health and Medicine,Male: 0 Female: 1 Unknown: 1,Male: 0 Female: 1 Unknown: 0,Male: 0 Female: 1 Unknown: 1,Nicky Sansone - F oncologist - U,
https://timesofmalta.com/article/government-planning-convert-mount-carmel-old-people-home-minister.1097448,Health and Medicine,Male: 3 Female: 0 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Jo Etienne Abela - M Adrian Delia - M Joseph Muscat - M,
https://timesofmalta.com/article/the-footballer-got-sight-back-i-saw-three-footballs-instead-one.1097585,Health and Medicine,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 1 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Judy Kandal - M Andre Grixti - M,
https://timesofmalta.com/article/no-cases-mpox-registered-malta-health-ministry.1096935,Health and Medicine,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,,
https://timesofmalta.com/article/duo-planning-sicilytomalta-kayak4kate.1097444,Health and Medicine,Male: 2 Female: 1 Unknown: 0,Male: 2 Female: 2 Unknown: 0,Male: 2 Female: 1 Unknown: 0,Andrew Pisani - M Robert Scerri - M Kate Feriggi - F,
https://timesofmalta.com/article/he-innocent-even-not-crowds-voice-support-muscat.1093117,Health and Medicine,Male: 3 Female: 0 Unknown: 1,Male: 3 Female: 0 Unknown: 0,Male: 5 Female: 3 Unknown: 3,Joseph Muscat - M Demonstrator - U Demonstrator - U Man - M Woman - F Woman - F Woman - F Demonstrator - U Keith Schembri - M Konrad Mizzi - M Man - M,
https://timesofmalta.com/article/six-elderly-hospitalised-july-heatwave.1096045,Health and Medicine,Male: 1 Female: 2 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 1 Unknown: 7,Elderly 1 - U Elderly 2 - U Elderly 3 - U Elderly 4 - U Elderly 5 - U Elderly 6 - U Spokesperson - U Superindendent of Public Health - F,
https://timesofmalta.com/article/watch-stroke-erased-speech-i-m-alive.1093016,Health and Medicine,Male: 1 Female: 2 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Male: 1 Female: 2 Unknown: 0,Ryan Armaoui - M Sarah Camilleri - F Fabienne - F,
https://timesofmalta.com/article/bank-of-valletta-silent-36m-steward-loan-bankruptcy-filing.1092099,Health and Medicine,Male: 2 Female: 0 Unknown: 1,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 1,Spokesperson - U Arnold Cassola - M Jonathan Attard - M,
https://timesofmalta.com/article/watch-doctorassisted-dying-start-debated-in-new-year.1102241,Health and Medicine,Male: 2 Female: 0 Unknown: 1,Male: 1 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Jo Etienne Abela - M friend - M,
https://timesofmalta.com/article/steward-denies-creating-political-support-fund-hits-media-magistrate.1092735,Health and Medicine,Male: 2 Female: 1 Unknown: 1,Male: 1 Female: 0 Unknown: 0,Male: 2 Female: 3 Unknown: 0,Stephen Muscat - M Kurt Magri - M Lyuvisa Matity - U Consultant - U Junior Trainee - U,
https://timesofmalta.com/article/steward-denies-creating-political-support-fund-hits-media-magistrate.1092735,Health and Medicine,Male: 3 Female: 0 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Joseph Muscat - M Keith Schembri - M Konrad Mizzi - M,
https://timesofmalta.com/article/we-couldn-t-honour-father-dying-wish-roger-tirazona.1097469,Health and Medicine,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Roger Tirazona - M Son - M,
